t_ms,ecg_mV
154.100,0.001276
154.150,0.001277
154.200,0.001279
154.250,0.001280
154.300,0.001282
154.350,0.001283
154.400,0.001284
154.450,0.001286
154.500,0.001287
154.550,0.001288
154.600,0.001289
154.650,0.001290
154.700,0.001290
154.750,0.001291
154.800,0.001292
154.850,0.001293
154.900,0.001293
154.950,0.001294
155.000,0.001294
155.050,0.001294
155.100,0.001295
155.150,0.001295
155.200,0.001296
155.250,0.001296
155.300,0.001296
155.350,0.001296
155.400,0.001296
155.450,0.001296
155.500,0.001296
155.550,0.001296
155.600,0.001295
155.650,0.001295
155.700,0.001295
155.750,0.001295
155.800,0.001294
155.850,0.001294
155.900,0.001293
155.950,0.001293
156.000,0.001292
156.050,0.001291
156.100,0.001291
156.150,0.001290
156.200,0.001289
156.250,0.001288
156.300,0.001287
156.350,0.001286
156.400,0.001285
156.450,0.001284
156.500,0.001283
156.550,0.001282
156.600,0.001281
156.650,0.001280
156.700,0.001278
156.750,0.001277
156.800,0.001276
156.850,0.001274
156.900,0.001273
156.950,0.001272
157.000,0.001270
157.050,0.001269
157.100,0.001267
157.150,0.001265
157.200,0.001264
157.250,0.001262
157.300,0.001260
157.350,0.001259
157.400,0.001257
157.450,0.001255
157.500,0.001253
157.550,0.001251
157.600,0.001249
157.650,0.001247
157.700,0.001245
157.750,0.001243
157.800,0.001241
157.850,0.001239
157.900,0.001237
157.950,0.001234
158.000,0.001232
158.050,0.001230
158.100,0.001227
158.150,0.001225
158.200,0.001223
158.250,0.001220
158.300,0.001218
158.350,0.001216
158.400,0.001213
158.450,0.001211
158.500,0.001208
158.550,0.001206
158.600,0.001203
158.650,0.001201
158.700,0.001198
158.750,0.001196
158.800,0.001193
158.850,0.001191
158.900,0.001188
158.950,0.001185
159.000,0.001183
159.050,0.001180
159.100,0.001177
159.150,0.001174
159.200,0.001172
159.250,0.001169
159.300,0.001166
159.350,0.001163
159.400,0.001161
159.450,0.001158
159.500,0.001155
159.550,0.001152
159.600,0.001150
159.650,0.001147
159.700,0.001144
159.750,0.001141
159.800,0.001138
159.850,0.001135
159.900,0.001133
159.950,0.001130
160.000,0.001127
160.050,0.001124
160.100,0.001121
160.150,0.001118
160.200,0.001115
160.250,0.001112
160.300,0.001109
160.350,0.001106
160.400,0.001103
160.450,0.001100
160.500,0.001097
160.550,0.001094
160.600,0.001091
160.650,0.001088
160.700,0.001085
160.750,0.001082
160.800,0.001079
160.850,0.001076
160.900,0.001073
160.950,0.001070
161.000,0.001067
161.050,0.001063
161.100,0.001060
161.150,0.001057
161.200,0.001054
161.250,0.001050
161.300,0.001047
161.350,0.001044
161.400,0.001041
161.450,0.001037
161.500,0.001034
161.550,0.001031
161.600,0.001027
161.650,0.001024
161.700,0.001021
161.750,0.001017
161.800,0.001014
161.850,0.001011
161.900,0.001007
161.950,0.001004
162.000,0.001000
162.050,0.000997
162.100,0.000994
162.150,0.000990
162.200,0.000987
162.250,0.000983
162.300,0.000980
162.350,0.000976
162.400,0.000972
162.450,0.000969
162.500,0.000965
162.550,0.000962
162.600,0.000958
162.650,0.000954
162.700,0.000951
162.750,0.000947
162.800,0.000943
162.850,0.000940
162.900,0.000936
162.950,0.000932
163.000,0.000929
163.050,0.000925
163.100,0.000921
163.150,0.000917
163.200,0.000914
163.250,0.000910
163.300,0.000906
163.350,0.000902
163.400,0.000899
163.450,0.000895
163.500,0.000891
163.550,0.000888
163.600,0.000884
163.650,0.000880
163.700,0.000876
163.750,0.000873
163.800,0.000869
163.850,0.000865
163.900,0.000861
163.950,0.000858
164.000,0.000854
164.050,0.000850
164.100,0.000846
164.150,0.000842
164.200,0.000838
164.250,0.000835
164.300,0.000831
164.350,0.000827
164.400,0.000823
164.450,0.000819
164.500,0.000815
164.550,0.000811
164.600,0.000807
164.650,0.000803
164.700,0.000799
164.750,0.000795
164.800,0.000791
164.850,0.000787
164.900,0.000783
164.950,0.000779
165.000,0.000775
165.050,0.000771
165.100,0.000766
165.150,0.000762
165.200,0.000758
165.250,0.000754
165.300,0.000750
165.350,0.000746
165.400,0.000742
165.450,0.000738
165.500,0.000734
165.550,0.000730
165.600,0.000726
165.650,0.000722
165.700,0.000718
165.750,0.000713
165.800,0.000709
165.850,0.000705
165.900,0.000701
165.950,0.000697
166.000,0.000692
166.050,0.000688
166.100,0.000684
166.150,0.000680
166.200,0.000676
166.250,0.000671
166.300,0.000667
166.350,0.000663
166.400,0.000659
166.450,0.000655
166.500,0.000650
166.550,0.000646
166.600,0.000642
166.650,0.000638
166.700,0.000633
166.750,0.000629
166.800,0.000625
166.850,0.000621
166.900,0.000616
166.950,0.000612
167.000,0.000608
167.050,0.000604
167.100,0.000599
167.150,0.000595
167.200,0.000591
167.250,0.000587
167.300,0.000583
167.350,0.000578
167.400,0.000574
167.450,0.000570
167.500,0.000566
167.550,0.000561
167.600,0.000557
167.650,0.000553
167.700,0.000549
167.750,0.000544
167.800,0.000540
167.850,0.000536
167.900,0.000531
167.950,0.000527
168.000,0.000523
168.050,0.000518
168.100,0.000514
168.150,0.000510
168.200,0.000505
168.250,0.000501
168.300,0.000497
168.350,0.000492
168.400,0.000488
168.450,0.000484
168.500,0.000479
168.550,0.000475
168.600,0.000471
168.650,0.000466
168.700,0.000462
168.750,0.000457
168.800,0.000453
168.850,0.000449
168.900,0.000444
168.950,0.000440
169.000,0.000435
169.050,0.000431
169.100,0.000427
169.150,0.000422
169.200,0.000418
169.250,0.000413
169.300,0.000409
169.350,0.000405
169.400,0.000400
169.450,0.000396
169.500,0.000392
169.550,0.000387
169.600,0.000383
169.650,0.000378
169.700,0.000374
169.750,0.000370
169.800,0.000365
169.850,0.000361
169.900,0.000357
169.950,0.000352
170.000,0.000348
170.050,0.000344
170.100,0.000339
170.150,0.000335
170.200,0.000331
170.250,0.000326
170.300,0.000322
170.350,0.000318
170.400,0.000313
170.450,0.000309
170.500,0.000305
170.550,0.000300
170.600,0.000296
170.650,0.000292
170.700,0.000288
170.750,0.000283
170.800,0.000279
170.850,0.000275
170.900,0.000271
170.950,0.000266
171.000,0.000262
171.050,0.000258
171.100,0.000254
171.150,0.000250
171.200,0.000245
171.250,0.000241
171.300,0.000237
171.350,0.000233
171.400,0.000228
171.450,0.000224
171.500,0.000220
171.550,0.000216
171.600,0.000212
171.650,0.000207
171.700,0.000203
171.750,0.000199
171.800,0.000195
171.850,0.000191
171.900,0.000186
171.950,0.000182
172.000,0.000178
172.050,0.000174
172.100,0.000170
172.150,0.000165
172.200,0.000161
172.250,0.000157
172.300,0.000153
172.350,0.000149
172.400,0.000144
172.450,0.000140
172.500,0.000136
172.550,0.000132
172.600,0.000128
172.650,0.000123
172.700,0.000119
172.750,0.000115
172.800,0.000111
172.850,0.000106
172.900,0.000102
172.950,0.000098
173.000,0.000094
173.050,0.000090
173.100,0.000085
173.150,0.000081
173.200,0.000077
173.250,0.000073
173.300,0.000069
173.350,0.000064
173.400,0.000060
173.450,0.000056
173.500,0.000052
173.550,0.000048
173.600,0.000044
173.650,0.000039
173.700,0.000035
173.750,0.000031
173.800,0.000027
173.850,0.000023
173.900,0.000019
173.950,0.000015
174.000,0.000011
174.050,0.000006
174.100,0.000002
174.150,-0.000002
174.200,-0.000006
174.250,-0.000010
174.300,-0.000014
174.350,-0.000018
174.400,-0.000022
174.450,-0.000026
174.500,-0.000030
174.550,-0.000034
174.600,-0.000039
174.650,-0.000043
174.700,-0.000047
174.750,-0.000051
174.800,-0.000055
174.850,-0.000059
174.900,-0.000063
174.950,-0.000067
175.000,-0.000071
175.050,-0.000075
175.100,-0.000079
175.150,-0.000083
175.200,-0.000087
175.250,-0.000091
175.300,-0.000095
175.350,-0.000099
175.400,-0.000102
175.450,-0.000106
175.500,-0.000110
175.550,-0.000114
175.600,-0.000118
175.650,-0.000122
175.700,-0.000126
175.750,-0.000130
175.800,-0.000134
175.850,-0.000137
175.900,-0.000141
175.950,-0.000145
176.000,-0.000149
176.050,-0.000153
176.100,-0.000157
176.150,-0.000161
176.200,-0.000164
176.250,-0.000168
176.300,-0.000172
176.350,-0.000176
176.400,-0.000180
176.450,-0.000184
176.500,-0.000187
176.550,-0.000191
176.600,-0.000195
176.650,-0.000199
176.700,-0.000203
176.750,-0.000207
176.800,-0.000210
176.850,-0.000214
176.900,-0.000218
176.950,-0.000222
177.000,-0.000226
177.050,-0.000229
177.100,-0.000233
177.150,-0.000237
177.200,-0.000241
177.250,-0.000244
177.300,-0.000248
177.350,-0.000252
177.400,-0.000256
177.450,-0.000260
177.500,-0.000263
177.550,-0.000267
177.600,-0.000271
177.650,-0.000275
177.700,-0.000278
177.750,-0.000282
177.800,-0.000286
177.850,-0.000290
177.900,-0.000293
177.950,-0.000297
178.000,-0.000301
178.050,-0.000305
178.100,-0.000308
178.150,-0.000312
178.200,-0.000316
178.250,-0.000319
178.300,-0.000323
178.350,-0.000327
178.400,-0.000330
178.450,-0.000334
178.500,-0.000338
178.550,-0.000341
178.600,-0.000345
178.650,-0.000349
178.700,-0.000352
178.750,-0.000356
178.800,-0.000360
178.850,-0.000363
178.900,-0.000367
178.950,-0.000371
179.000,-0.000374
179.050,-0.000378
179.100,-0.000382
179.150,-0.000385
179.200,-0.000389
179.250,-0.000393
179.300,-0.000396
179.350,-0.000400
179.400,-0.000404
179.450,-0.000407
179.500,-0.000411
179.550,-0.000415
179.600,-0.000418
179.650,-0.000422
179.700,-0.000425
179.750,-0.000429
179.800,-0.000433
179.850,-0.000436
179.900,-0.000440
179.950,-0.000443
180.000,-0.000447
180.050,-0.000451
180.100,-0.000454
180.150,-0.000458
180.200,-0.000461
180.250,-0.000465
180.300,-0.000468
180.350,-0.000472
180.400,-0.000476
180.450,-0.000479
180.500,-0.000483
180.550,-0.000486
180.600,-0.000490
180.650,-0.000493
180.700,-0.000497
180.750,-0.000500
180.800,-0.000504
180.850,-0.000507
180.900,-0.000511
180.950,-0.000514
181.000,-0.000518
181.050,-0.000521
181.100,-0.000525
181.150,-0.000528
181.200,-0.000531
181.250,-0.000535
181.300,-0.000538
181.350,-0.000542
181.400,-0.000545
181.450,-0.000548
181.500,-0.000552
181.550,-0.000555
181.600,-0.000558
181.650,-0.000562
181.700,-0.000565
181.750,-0.000569
181.800,-0.000572
181.850,-0.000575
181.900,-0.000579
181.950,-0.000582
182.000,-0.000585
182.050,-0.000589
182.100,-0.000592
182.150,-0.000595
182.200,-0.000599
182.250,-0.000602
182.300,-0.000605
182.350,-0.000609
182.400,-0.000612
182.450,-0.000615
182.500,-0.000619
182.550,-0.000622
182.600,-0.000625
182.650,-0.000629
182.700,-0.000632
182.750,-0.000635
182.800,-0.000639
182.850,-0.000642
182.900,-0.000645
182.950,-0.000649
183.000,-0.000652
183.050,-0.000655
183.100,-0.000659
183.150,-0.000662
183.200,-0.000665
183.250,-0.000669
183.300,-0.000672
183.350,-0.000675
183.400,-0.000678
183.450,-0.000682
183.500,-0.000685
183.550,-0.000688
183.600,-0.000692
183.650,-0.000695
183.700,-0.000698
183.750,-0.000701
183.800,-0.000704
183.850,-0.000708
183.900,-0.000711
183.950,-0.000714
184.000,-0.000717
184.050,-0.000721
184.100,-0.000724
184.150,-0.000727
184.200,-0.000730
184.250,-0.000733
184.300,-0.000737
184.350,-0.000740
184.400,-0.000743
184.450,-0.000746
184.500,-0.000749
184.550,-0.000752
184.600,-0.000755
184.650,-0.000759
184.700,-0.000762
184.750,-0.000765
184.800,-0.000768
184.850,-0.000771
184.900,-0.000774
184.950,-0.000777
185.000,-0.000780
185.050,-0.000783
185.100,-0.000786
185.150,-0.000790
185.200,-0.000793
185.250,-0.000796
185.300,-0.000799
185.350,-0.000802
185.400,-0.000805
185.450,-0.000808
185.500,-0.000811
185.550,-0.000814
185.600,-0.000817
185.650,-0.000820
185.700,-0.000823
185.750,-0.000826
185.800,-0.000829
185.850,-0.000832
185.900,-0.000835
185.950,-0.000838
186.000,-0.000841
186.050,-0.000844
186.100,-0.000848
186.150,-0.000851
186.200,-0.000854
186.250,-0.000857
186.300,-0.000860
186.350,-0.000863
186.400,-0.000866
186.450,-0.000869
186.500,-0.000872
186.550,-0.000875
186.600,-0.000878
186.650,-0.000880
186.700,-0.000883
186.750,-0.000886
186.800,-0.000889
186.850,-0.000892
186.900,-0.000895
186.950,-0.000898
187.000,-0.000901
187.050,-0.000904
187.100,-0.000907
187.150,-0.000910
187.200,-0.000913
187.250,-0.000916
187.300,-0.000919
187.350,-0.000922
187.400,-0.000925
187.450,-0.000928
187.500,-0.000931
187.550,-0.000933
187.600,-0.000936
187.650,-0.000939
187.700,-0.000942
187.750,-0.000945
187.800,-0.000948
187.850,-0.000951
187.900,-0.000953
187.950,-0.000956
188.000,-0.000959
188.050,-0.000962
188.100,-0.000965
188.150,-0.000967
188.200,-0.000970
188.250,-0.000973
188.300,-0.000976
188.350,-0.000979
188.400,-0.000981
188.450,-0.000984
188.500,-0.000987
188.550,-0.000990
188.600,-0.000992
188.650,-0.000995
188.700,-0.000998
188.750,-0.001001
188.800,-0.001003
188.850,-0.001006
188.900,-0.001009
188.950,-0.001012
189.000,-0.001014
189.050,-0.001017
189.100,-0.001020
189.150,-0.001023
189.200,-0.001025
189.250,-0.001028
189.300,-0.001031
189.350,-0.001033
189.400,-0.001036
189.450,-0.001039
189.500,-0.001042
189.550,-0.001044
189.600,-0.001047
189.650,-0.001050
189.700,-0.001052
189.750,-0.001055
189.800,-0.001058
189.850,-0.001060
189.900,-0.001063
189.950,-0.001066
190.000,-0.001068
190.050,-0.001071
190.100,-0.001074
190.150,-0.001076
190.200,-0.001079
190.250,-0.001082
190.300,-0.001084
190.350,-0.001087
190.400,-0.001089
190.450,-0.001092
190.500,-0.001095
190.550,-0.001097
190.600,-0.001100
190.650,-0.001102
190.700,-0.001105
190.750,-0.001107
190.800,-0.001110
190.850,-0.001113
190.900,-0.001115
190.950,-0.001118
191.000,-0.001120
191.050,-0.001123
191.100,-0.001125
191.150,-0.001128
191.200,-0.001130
191.250,-0.001133
191.300,-0.001136
191.350,-0.001138
191.400,-0.001141
191.450,-0.001143
191.500,-0.001146
191.550,-0.001148
191.600,-0.001151
191.650,-0.001153
191.700,-0.001156
191.750,-0.001159
191.800,-0.001161
191.850,-0.001164
191.900,-0.001166
191.950,-0.001169
192.000,-0.001171
192.050,-0.001174
192.100,-0.001176
192.150,-0.001179
192.200,-0.001181
192.250,-0.001184
192.300,-0.001186
192.350,-0.001189
192.400,-0.001191
192.450,-0.001194
192.500,-0.001196
192.550,-0.001199
192.600,-0.001201
192.650,-0.001204
192.700,-0.001206
192.750,-0.001209
192.800,-0.001211
192.850,-0.001214
192.900,-0.001216
192.950,-0.001218
193.000,-0.001221
193.050,-0.001223
193.100,-0.001226
193.150,-0.001228
193.200,-0.001231
193.250,-0.001233
193.300,-0.001235
193.350,-0.001238
193.400,-0.001240
193.450,-0.001243
193.500,-0.001245
193.550,-0.001247
193.600,-0.001250
193.650,-0.001252
193.700,-0.001255
193.750,-0.001257
193.800,-0.001259
193.850,-0.001262
193.900,-0.001264
193.950,-0.001266
194.000,-0.001269
194.050,-0.001271
194.100,-0.001273
194.150,-0.001276
194.200,-0.001278
194.250,-0.001280
194.300,-0.001283
194.350,-0.001285
194.400,-0.001287
194.450,-0.001290
194.500,-0.001292
194.550,-0.001294
194.600,-0.001297
194.650,-0.001299
194.700,-0.001301
194.750,-0.001304
194.800,-0.001306
194.850,-0.001308
194.900,-0.001311
194.950,-0.001313
195.000,-0.001315
195.050,-0.001318
195.100,-0.001320
195.150,-0.001322
195.200,-0.001324
195.250,-0.001327
195.300,-0.001329
195.350,-0.001331
195.400,-0.001333
195.450,-0.001336
195.500,-0.001338
195.550,-0.001340
195.600,-0.001342
195.650,-0.001344
195.700,-0.001347
195.750,-0.001349
195.800,-0.001351
195.850,-0.001353
195.900,-0.001356
195.950,-0.001358
196.000,-0.001360
196.050,-0.001362
196.100,-0.001364
196.150,-0.001367
196.200,-0.001369
196.250,-0.001371
196.300,-0.001373
196.350,-0.001375
196.400,-0.001378
196.450,-0.001380
196.500,-0.001382
196.550,-0.001384
196.600,-0.001386
196.650,-0.001388
196.700,-0.001391
196.750,-0.001393
196.800,-0.001395
196.850,-0.001397
196.900,-0.001399
196.950,-0.001401
197.000,-0.001404
197.050,-0.001406
197.100,-0.001408
197.150,-0.001410
197.200,-0.001412
197.250,-0.001414
197.300,-0.001417
197.350,-0.001419
197.400,-0.001421
197.450,-0.001423
197.500,-0.001425
197.550,-0.001427
197.600,-0.001429
197.650,-0.001432
197.700,-0.001434
197.750,-0.001436
197.800,-0.001438
197.850,-0.001440
197.900,-0.001442
197.950,-0.001444
198.000,-0.001446
198.050,-0.001448
198.100,-0.001451
198.150,-0.001453
198.200,-0.001455
198.250,-0.001457
198.300,-0.001459
198.350,-0.001461
198.400,-0.001463
198.450,-0.001465
198.500,-0.001467
198.550,-0.001469
198.600,-0.001471
198.650,-0.001473
198.700,-0.001475
198.750,-0.001477
198.800,-0.001479
198.850,-0.001482
198.900,-0.001484
198.950,-0.001486
199.000,-0.001488
199.050,-0.001490
199.100,-0.001492
199.150,-0.001494
199.200,-0.001496
199.250,-0.001498
199.300,-0.001500
199.350,-0.001502
199.400,-0.001504
199.450,-0.001506
199.500,-0.001508
199.550,-0.001510
199.600,-0.001512
199.650,-0.001514
199.700,-0.001516
199.750,-0.001518
199.800,-0.001520
199.850,-0.001522
199.900,-0.001524
199.950,-0.001526
200.000,-0.001528
200.050,-0.001530
200.100,-0.001532
200.150,-0.001534
200.200,-0.001536
200.250,-0.001538
200.300,-0.001540
200.350,-0.001542
200.400,-0.001544
200.450,-0.001546
200.500,-0.001548
200.550,-0.001550
200.600,-0.001552
200.650,-0.001554
200.700,-0.001556
200.750,-0.001558
200.800,-0.001560
200.850,-0.001561
200.900,-0.001563
200.950,-0.001565
201.000,-0.001567
201.050,-0.001569
201.100,-0.001571
201.150,-0.001573
201.200,-0.001575
201.250,-0.001577
201.300,-0.001579
201.350,-0.001580
201.400,-0.001582
201.450,-0.001584
201.500,-0.001586
201.550,-0.001588
201.600,-0.001590
201.650,-0.001592
201.700,-0.001594
201.750,-0.001596
201.800,-0.001598
201.850,-0.001599
201.900,-0.001601
201.950,-0.001603
202.000,-0.001605
202.050,-0.001607
202.100,-0.001609
202.150,-0.001611
202.200,-0.001613
202.250,-0.001614
202.300,-0.001616
202.350,-0.001618
202.400,-0.001620
202.450,-0.001622
202.500,-0.001624
202.550,-0.001625
202.600,-0.001627
202.650,-0.001629
202.700,-0.001631
202.750,-0.001633
202.800,-0.001634
202.850,-0.001636
202.900,-0.001638
202.950,-0.001640
203.000,-0.001642
203.050,-0.001644
203.100,-0.001645
203.150,-0.001647
203.200,-0.001649
203.250,-0.001651
203.300,-0.001653
203.350,-0.001654
203.400,-0.001656
203.450,-0.001658
203.500,-0.001660
203.550,-0.001662
203.600,-0.001663
203.650,-0.001665
203.700,-0.001667
203.750,-0.001669
203.800,-0.001670
203.850,-0.001672
203.900,-0.001674
203.950,-0.001676
204.000,-0.001677
204.050,-0.001679
204.100,-0.001681
204.150,-0.001683
204.200,-0.001684
204.250,-0.001686
204.300,-0.001688
204.350,-0.001689
204.400,-0.001691
204.450,-0.001693
204.500,-0.001695
204.550,-0.001696
204.600,-0.001698
204.650,-0.001700
204.700,-0.001701
204.750,-0.001703
204.800,-0.001705
204.850,-0.001706
204.900,-0.001708
204.950,-0.001710
205.000,-0.001711
205.050,-0.001713
205.100,-0.001715
205.150,-0.001716
205.200,-0.001718
205.250,-0.001720
205.300,-0.001722
205.350,-0.001723
205.400,-0.001725
205.450,-0.001726
205.500,-0.001728
205.550,-0.001730
205.600,-0.001731
205.650,-0.001733
205.700,-0.001735
205.750,-0.001736
205.800,-0.001738
205.850,-0.001740
205.900,-0.001741
205.950,-0.001743
206.000,-0.001744
206.050,-0.001746
206.100,-0.001748
206.150,-0.001749
206.200,-0.001751
206.250,-0.001753
206.300,-0.001754
206.350,-0.001756
206.400,-0.001757
206.450,-0.001759
206.500,-0.001760
206.550,-0.001762
206.600,-0.001764
206.650,-0.001765
206.700,-0.001767
206.750,-0.001768
206.800,-0.001770
206.850,-0.001771
206.900,-0.001773
206.950,-0.001775
207.000,-0.001776
207.050,-0.001778
207.100,-0.001779
207.150,-0.001781
207.200,-0.001782
207.250,-0.001784
207.300,-0.001785
207.350,-0.001787
207.400,-0.001789
207.450,-0.001790
207.500,-0.001792
207.550,-0.001793
207.600,-0.001795
207.650,-0.001796
207.700,-0.001798
207.750,-0.001800
207.800,-0.001801
207.850,-0.001803
207.900,-0.001804
207.950,-0.001806
208.000,-0.001807
208.050,-0.001809
208.100,-0.001810
208.150,-0.001812
208.200,-0.001813
208.250,-0.001815
208.300,-0.001816
208.350,-0.001818
208.400,-0.001820
208.450,-0.001821
208.500,-0.001823
208.550,-0.001824
208.600,-0.001826
208.650,-0.001827
208.700,-0.001829
208.750,-0.001830
208.800,-0.001832
208.850,-0.001833
208.900,-0.001835
208.950,-0.001836
209.000,-0.001838
209.050,-0.001839
209.100,-0.001841
209.150,-0.001842
209.200,-0.001844
209.250,-0.001845
209.300,-0.001847
209.350,-0.001848
209.400,-0.001850
209.450,-0.001851
209.500,-0.001853
209.550,-0.001854
209.600,-0.001856
209.650,-0.001857
209.700,-0.001859
209.750,-0.001860
209.800,-0.001862
209.850,-0.001863
209.900,-0.001865
209.950,-0.001866
210.000,-0.001868
210.050,-0.001869
210.100,-0.001871
210.150,-0.001872
210.200,-0.001874
210.250,-0.001875
210.300,-0.001877
210.350,-0.001878
210.400,-0.001880
210.450,-0.001881
210.500,-0.001883
210.550,-0.001884
210.600,-0.001886
210.650,-0.001887
210.700,-0.001889
210.750,-0.001890
210.800,-0.001892
210.850,-0.001893
210.900,-0.001895
210.950,-0.001896
211.000,-0.001897
211.050,-0.001899
211.100,-0.001900
211.150,-0.001902
211.200,-0.001903
211.250,-0.001905
211.300,-0.001906
211.350,-0.001908
211.400,-0.001909
211.450,-0.001911
211.500,-0.001912
211.550,-0.001913
211.600,-0.001915
211.650,-0.001916
211.700,-0.001918
211.750,-0.001919
211.800,-0.001921
211.850,-0.001922
211.900,-0.001924
211.950,-0.001925
212.000,-0.001926
212.050,-0.001928
212.100,-0.001929
212.150,-0.001931
212.200,-0.001932
212.250,-0.001934
212.300,-0.001935
212.350,-0.001936
212.400,-0.001938
212.450,-0.001939
212.500,-0.001941
212.550,-0.001942
212.600,-0.001944
212.650,-0.001945
212.700,-0.001946
212.750,-0.001948
212.800,-0.001949
212.850,-0.001951
212.900,-0.001952
212.950,-0.001953
213.000,-0.001955
213.050,-0.001956
213.100,-0.001958
213.150,-0.001959
213.200,-0.001960
213.250,-0.001962
213.300,-0.001963
213.350,-0.001965
213.400,-0.001966
213.450,-0.001967
213.500,-0.001969
213.550,-0.001970
213.600,-0.001971
213.650,-0.001973
213.700,-0.001974
213.750,-0.001976
213.800,-0.001977
213.850,-0.001978
213.900,-0.001980
213.950,-0.001981
214.000,-0.001982
214.050,-0.001984
