tauf,beat,apd,camax
55,83,185.39150656553102,1.4844609766525383
55,84,273.7882927045903,3.940787819923432
55,85,189.1687980975621,1.51346719847239
55,86,273.3912621390773,3.8618030520580104
55,87,187.257858735451,1.4960748610328238
55,88,272.74935612348054,3.8647354061775667
55,89,190.54078215277332,1.5250595189606881
55,90,273.1583603534382,3.836588620401645
55,91,190.11298031223123,1.5221551214296367
55,92,273.72029147140347,3.898081229351511
55,93,186.30413512091764,1.494407943343042
55,94,273.8615726837306,3.909346764076234
55,95,187.9672991242478,1.5058065975462565
55,96,274.60980942437163,3.965643439049247
55,97,184.8122942874943,1.4858866917808136
55,98,274.4760791740555,3.9857361938618943
55,99,185.12839468196398,1.4854793005868216
55,100,275.08927324388424,3.99096547187528
55,101,183.13312261953251,1.4643651468654701
55,102,274.6450548724606,4.009564295150452
55,103,188.28127902260167,1.5092860974534525
55,104,273.61756422556573,3.8881424001801084
55,105,186.20756999097284,1.494146371217118
55,106,273.6911572204008,3.9562438937561057
55,107,186.82491838170245,1.4971070859034898
55,108,273.68624449966956,3.9285201976853106
55,109,187.16531102854788,1.5011504170750773
55,110,274.06273024676193,3.9810876765003296
55,111,187.4889954930768,1.5051818326957074
55,112,274.5540803648619,3.977436713104895
55,113,184.28790163040685,1.4774525775360068
55,114,274.15843645831046,3.991273571700559
55,115,186.4526228321556,1.4951539268225738
55,116,274.69255657806207,3.9845244197754326
55,117,184.81688395079254,1.4853799007646675
55,118,275.15991134051,3.9876919457044515
55,119,184.08840835174487,1.476698211408359
55,120,274.26515076075884,3.9762302796257534
55,121,186.49901470396435,1.4881300942385907
55,122,274.1582786887666,3.9168182518527064
55,123,184.85632631892076,1.4800225629949881
55,124,274.43437887662003,4.015071206967544
55,125,185.356752397347,1.4806293894376643
55,126,275.7034217782639,4.010519471374696
55,127,183.52662065865297,1.4761826081824159
55,128,275.42820332090923,4.012867692925831
55,129,182.32137277701258,1.4622920211445387
55,130,276.12129657444166,4.085457674274792
55,131,182.72723577556462,1.4636674199842639
55,132,275.22849216080795,4.03630641616135
55,133,184.85808309385175,1.4821200318248882
55,134,275.5802382081092,4.0648349272284605
55,135,180.5256532437852,1.4450868134428547
55,136,276.261403126613,4.12656572744832
55,137,181.74275989957823,1.4590407642501866
55,138,275.85457924305956,4.113701193180548
55,139,184.09810335948714,1.473340793267026
55,140,274.52629496593,3.988176457552648
55,141,185.71477786238393,1.4823177015652795
55,142,274.22229908796,3.9689156360188944
55,143,186.5261232249104,1.4918497600148912
55,144,275.40386664061225,3.973130545549959
55,145,181.77278849454888,1.4543762594730967
55,146,276.1584699379164,4.068450604482027
55,147,179.0803620496299,1.4371348549499796
55,148,275.39858112429647,4.091181339363543
55,149,184.10130496726197,1.4723695198398508
55,150,274.8858339975195,3.9838728491004054
55,151,184.2425880352239,1.4684031935252781
55,152,275.2031578556198,4.034375394361636
55,153,182.25786836128827,1.458928987729351
55,154,275.43695024275803,4.063553184998913
55,155,182.75131824034906,1.4604096554627062
55,156,275.46269323008164,3.9953397008455642
55,157,182.68633371768374,1.4548725431532559
55,158,275.0820776331311,3.9928226683554007
55,159,184.5037068120073,1.469013435372798
55,160,274.29202558066754,3.9476525951536843
55,161,186.29265078066237,1.48735680405585
55,162,274.1219380210823,3.918897713360279
55,163,188.1877522527211,1.5028556740639076
55,164,273.5431642076728,3.8965446123816587
55,165,187.6796006341101,1.498054130290109
55,166,274.43275571209233,3.952888529863739
55,167,184.24550480877951,1.4719393772072782
55,168,275.39453010549914,4.032691918987977
55,169,183.5255164788905,1.468588475401619
55,170,275.13701338598185,3.9509877100767734
55,171,184.9906597702793,1.4771533542820399
55,172,273.88992304536805,3.9502128423893863
55,173,187.19771924563975,1.4955790866763496
55,174,273.72606976225507,3.8922430102220806
55,175,185.46302365854353,1.4767275774932522
55,176,275.4003376494293,4.024135646762786
55,177,185.29377258686873,1.4831854571587537
55,178,275.30266034217493,3.9833774710354946
55,179,183.96807015632658,1.469045725773027
55,180,274.34445932193194,3.948046680220886
55,181,186.12973799627798,1.4877168787906778
55,182,273.91242747031356,3.8708030635477653
55,183,188.643285585189,1.5064061277440028
55,184,273.7452961760355,3.8904340360560274
55,185,186.8111459689244,1.4953360155327304
55,186,274.3457874821761,3.92892840102578
55,187,184.97327163635055,1.480951584533302
55,188,275.7111397980407,4.055655807764606
55,189,184.06255417437205,1.4755321807692354
55,190,275.64076864040544,4.017731635140364
55,191,183.79153180425783,1.4716950678237621
55,192,274.23646941869083,3.9648258485375125
55,193,185.48221988035948,1.4800034124827433
55,194,274.98248544311355,3.9685310556964195
55,195,183.73063990994706,1.4725556202808425
55,196,274.6209815847178,3.977708220505289
55,197,186.3891243193939,1.4923496457938998
55,198,273.69763001329557,3.8872744905893657
55,199,188.32205809000152,1.5071328090839682
57,1,169.6136832542885,1.323212643192719
57,2,279.5347676474767,4.128517884527224
57,3,172.319373599154,1.3341338089955932
57,4,280.8115080232228,4.161556179594971
57,5,170.39117437541745,1.326911365001544
57,6,280.05756012705524,4.141248209504357
57,7,172.56199544267997,1.340418572109902
57,8,279.52593436830784,4.104110970135316
57,9,173.3021739871724,1.3422817592626282
57,10,279.535970180224,4.125324234616475
57,11,174.0117873075792,1.3444808205784518
57,12,279.85654415476165,4.129048374907041
57,13,174.47706454017452,1.35355515471737
57,14,279.45938605248375,4.1084222960608665
57,15,171.15865645461872,1.3304983666412011
57,16,280.4398016346022,4.1813989452029885
57,17,172.83853091960646,1.3412998325543855
57,18,278.9306308943924,4.075332474957907
57,19,174.5488601990246,1.352393271835607
57,20,279.91330741691945,4.182102762507321
57,21,173.40777758009153,1.3515294867252354
57,22,280.63738857626777,4.209527039463844
57,23,170.54257100954328,1.3315030377402803
57,24,280.8801409742873,4.234817571271211
57,25,170.74667418116405,1.3304938481702517
57,26,281.01335104303234,4.229342056378095
57,27,168.81221358903076,1.3195795820830025
57,28,281.70141746788795,4.2950580272909695
57,29,169.04424137820024,1.3201703347514386
57,30,281.05824895851583,4.221041577222607
57,31,170.4745144990775,1.3287537498971336
57,32,280.4276383452561,4.177765511322227
57,33,173.81575948288082,1.3460484948988023
57,34,278.0278269440005,4.04511234321584
57,35,177.1083861298721,1.3677053072678387
57,36,279.1668969611583,4.07081819177271
57,37,175.53627928263995,1.3588866365633157
57,38,279.18725510311197,4.085734240702355
57,39,174.8555700800207,1.3560246184342881
57,40,280.0404773511018,4.152901031956727
57,41,173.55602742146584,1.348328373851574
57,42,279.15837954908784,4.1073929323701845
57,43,173.44813165204505,1.344852685387116
57,44,280.35707700724925,4.16877137546933
57,45,172.63135355778468,1.345740374764123
57,46,280.06306851140107,4.163133958954155
57,47,172.3223171231184,1.3419528107299155
57,48,280.74454071410764,4.206088468798061
57,49,170.29504071214978,1.3301117998137748
57,50,280.8871893287269,4.262737658487979
57,51,171.99273035470287,1.3398564469279863
57,52,279.79548643304224,4.173936437889165
57,53,172.5424076361869,1.3407376786999268
57,54,280.0842712783997,4.203512696719546
57,55,170.9415029794236,1.3330321762867234
57,56,279.776122802381,4.149544515909815
57,57,172.67438392316035,1.3389181754178385
57,58,280.134864323325,4.1500329832917595
57,59,172.29844090995903,1.340708758100413
57,60,279.83837945325286,4.167935815862933
57,61,170.6084710263858,1.3278441202932023
57,62,280.8525847230303,4.210428381300353
57,63,170.92101784545957,1.3305526568217554
57,64,280.23290801772237,4.230139608406747
57,65,172.01261848257127,1.3384218509323607
57,66,279.7815730499242,4.134345473627989
57,67,172.20457277117748,1.337504743120928
57,68,278.75999842975943,4.123028875522625
57,69,176.34709798593758,1.3643072372630245
57,70,279.5861619174575,4.056726658518957
57,71,173.472458334556,1.3431998425002536
57,72,280.7423414059922,4.184315357078244
57,73,170.09191539874155,1.3270013538821581
57,74,280.8746231081859,4.256873538309054
57,75,173.0144120274199,1.343059268051987
57,76,280.14708145642726,4.138127760710262
57,77,172.23719450097633,1.3377390754513199
57,78,279.457979621362,4.171601996417126
57,79,173.4215808208064,1.347398026434305
57,80,279.9777687700116,4.180676074065255
57,81,173.0311814628185,1.3459410802539236
57,82,280.08503803814165,4.180751961656257
57,83,172.36868348662392,1.3409473051414147
57,84,279.3127770140127,4.133598272860082
57,85,175.93380177442305,1.3620313110802227
57,86,279.18465729263335,4.066024319944065
57,87,173.4505340753567,1.3451891529599247
57,88,278.64857923731324,4.081956690913645
57,89,176.27391746303329,1.3642931521104982
57,90,279.26935573480296,4.067799522305165
57,91,175.26318260682092,1.3575022177280658
57,92,279.92279246364706,4.14543112663285
57,93,171.577868631186,1.3376182102111018
57,94,279.8934313775899,4.144330794528943
57,95,173.66372371964098,1.3489464027277662
57,96,280.54316549278883,4.193442797591699
57,97,170.89327325717022,1.3354729685815572
57,98,280.1958327431021,4.200956978119969
57,99,171.72526765756265,1.3383905892581964
57,100,280.65739364916226,4.1879701935074936
57,101,170.14549859492763,1.3242732604401937
57,102,280.02574297512547,4.197129945348315
57,103,175.42962478543268,1.3607026538941478
57,104,279.22095740141594,4.076230084939556
57,105,173.03859543109866,1.3458864197039329
57,106,279.22390265643116,4.148011401728793
57,107,173.6152976208141,1.3487356827379915
57,108,279.30449106889864,4.1217147761156605
57,109,173.7831694952256,1.3499749321484311
57,110,279.66537916228117,4.1824230065225665
57,111,174.12869947039144,1.3542094994237381
57,112,280.18037216626544,4.179617507242747
57,113,171.1086679142827,1.3333653321906669
57,114,279.65365372291126,4.1831341469722805
57,115,173.4009701218747,1.3482491528828748
57,116,280.1900680824765,4.179119584257212
57,117,172.0656547037288,1.3419995441564785
57,118,280.55001224578155,4.168889141858377
57,119,171.63947119083605,1.336640022543551
57,120,279.5755207016846,4.150385844529673
57,121,173.80368819135765,1.34557957152745
57,122,279.6504974934578,4.098526280614186
57,123,171.96675213892013,1.3370483421259705
57,124,279.808736326675,4.204434207498126
57,125,172.5485336535785,1.3399255282787674
57,126,281.1410256132731,4.197768237771199
57,127,170.98510028547753,1.336253087362655
57,128,280.771348257731,4.194851074460357
57,129,170.05163646841538,1.3275318695752798
57,130,281.25678834857536,4.256574513394021
57,131,170.84422946818086,1.3312528788595501
57,132,280.32964882558736,4.200086280156915
57,133,173.04972178127355,1.3467338233370219
57,134,280.6559728692664,4.2309191928309575
57,135,168.91039875440038,1.3185534837931794
57,136,281.1533368263845,4.282085189125839
57,137,170.66973222453817,1.3329780919635617
57,138,280.67766997253057,4.260121018016184
57,139,172.92155528358126,1.3440157170777451
57,140,279.5405831536409,4.141377909643888
57,141,173.94373083090613,1.3476411904615249
57,142,279.43795737594337,4.136097189751835
57,143,174.13014909545745,1.3511307563412
57,144,280.82451447284984,4.162584340696142
57,145,169.42097577296954,1.3223588332648681
57,146,281.36112680952647,4.253721821275501
57,147,167.52166448388743,1.3137330842476682
57,148,280.32156736703473,4.25120601127198
57,149,172.74388574034674,1.3432553653476127
57,150,279.9352358012766,4.14369741729445
57,151,172.50359586619743,1.3377880188785387
57,152,280.30533501804894,4.206807826586371
57,153,170.62131750909612,1.3308436759268403
57,154,280.4917966984358,4.232231923083021
57,155,171.05075373864383,1.3320501884856364
57,156,280.61159220713307,4.16547837965744
57,157,170.73462054193806,1.325716487514612
57,158,280.2720117813442,4.1688348284140755
57,159,172.2985801271352,1.3356288438153379
57,160,279.64734056690213,4.131903867254533
57,161,173.66168552562158,1.3472250916710924
57,162,279.64449757587136,4.116205320910749
57,163,175.10691041823156,1.3567316355935437
57,164,279.2913669159316,4.109080609650763
57,165,173.93881589223747,1.3487306831049208
57,166,280.23199260173715,4.17970223928239
57,167,170.72602619818645,1.3300725146718961
57,168,280.99166779534426,4.251203969709925
57,169,170.46259711738094,1.3302850543087033
57,170,280.6871147306083,4.152662104968127
57,171,172.0494168741352,1.3364893491237915
57,172,279.388875503304,4.151254835914916
57,173,174.09171611681086,1.350354769591393
57,174,279.39218801882816,4.097105371307528
57,175,171.95946819076926,1.3327066260637124
57,176,281.0068159903094,4.238289550813733
57,177,172.23628555521282,1.3409474183652252
57,178,280.85092240961967,4.187557156931794
57,179,171.12131626945484,1.3311874657613654
57,180,279.81036232414044,4.140867362609648
57,181,173.39452878248267,1.346423004624429
57,182,279.5078556029257,4.062347597453195
57,183,175.29617447884812,1.3559628607205492
57,184,279.55339809962607,4.104323647385088
57,185,172.98095411061513,1.3447846613039682
57,186,280.2196152235556,4.153241117261848
57,187,171.10264281796117,1.3333128923701147
57,188,281.40564717649977,4.280761540921152
57,189,170.85998653541174,1.3337282728172848
57,190,281.1358124770122,4.218987431945406
57,191,171.0859876603863,1.3330839108662897
57,192,279.63548173583695,4.1514924373122675
57,193,172.65871429438266,1.3391143361544222
57,194,280.4430129179382,4.161661667211578
57,195,171.08184723280283,1.3333722451432692
57,196,280.0074081000712,4.165292951946338
57,197,173.6660450177951,1.348953698664492
57,198,279.2410270680921,4.078227891377366
57,199,175.03790059172024,1.3565650907455578
60,1,154.92912451836585,1.214259398702319
60,2,285.9187169025314,4.338088640464333
60,3,157.9870366228905,1.2161263825776492
60,4,287.09512808158354,4.374544718517174
60,5,155.97218313221993,1.2149641551981625
60,6,286.3815340667277,4.346132713396892
60,7,158.36824412879787,1.2227371032229062
60,8,285.8559502213452,4.310618674129085
60,9,159.20816893578512,1.2225837686053376
60,10,285.8800457683178,4.333775209560572
60,11,159.48571496849854,1.2231590228157263
60,12,286.24423337965163,4.346948426022691
60,13,159.90504808795913,1.230499949847215
60,14,285.9134334684427,4.326063466712903
60,15,157.00036743018518,1.2141984595465063
60,16,286.69045369909327,4.387879251477229
60,17,158.33438949739138,1.2238874876461547
60,18,285.37987128179157,4.285714938024826
60,19,160.1017309373501,1.2274906197214888
60,20,286.2864084734647,4.4029745406010985
60,21,159.16030189118737,1.2314289851385258
60,22,286.912248484894,4.4189724911008765
60,23,156.2729656980282,1.219296218202583
60,24,287.1221119096699,4.441492338785591
60,25,156.19178858789746,1.2184338064727926
60,26,287.25766018828745,4.440616263334902
60,27,154.49712241268207,1.2126817880262348
60,28,287.7809271652095,4.495685956225517
60,29,153.94805611103766,1.2140270619831142
60,30,287.4295986458983,4.433292023808743
60,31,155.54575391885737,1.2172998265671218
60,32,286.7949358198348,4.390284988420481
60,33,158.99387708479117,1.2258380761260699
60,34,284.5730864098987,4.261412036968151
60,35,162.38057962405765,1.2353278612205072
60,36,285.7301064463627,4.293698009044427
60,37,160.6610409218847,1.2304598721086397
60,38,285.7674782664744,4.310859545382236
60,39,160.1072293404286,1.2295143002749975
60,40,286.46920982200754,4.37706980674545
60,41,158.73703405202832,1.2267278368067454
60,42,285.69396089427937,4.3281293814524995
60,43,158.90600059134522,1.2223206306176888
60,44,286.7261372022367,4.38577766659799
60,45,158.07982669574812,1.2267222866466045
60,46,286.4058754492471,4.374742900915863
60,47,157.97139682556553,1.2230986100568253
60,48,286.99112775206595,4.4140360198774236
60,49,156.15908523686267,1.2184156781595197
60,50,287.00948999586035,4.4614403051808535
60,51,157.60554294395297,1.2254368761451349
60,52,286.0906174180054,4.377658830139164
60,53,158.37761464025607,1.2222617823862267
60,54,286.33841355823097,4.40741000805618
60,55,156.9791766255221,1.2192364673169966
60,56,285.97317670672055,4.345765879722638
60,57,158.94774334615795,1.2226749108858768
60,58,286.30486498409664,4.34229069456131
60,59,158.46165195720823,1.2238740275193412
60,60,286.0428045202025,4.365998028569783
60,61,156.99743083779322,1.2152837602322644
60,62,286.9415895090351,4.403248284605427
60,63,156.9643203920059,1.2189230399838065
60,64,286.3829903657752,4.427277747416158
60,65,158.1848114100394,1.2245584244310885
60,66,285.9979864674642,4.329890992902438
60,67,158.32643184444896,1.2212619192272307
60,68,285.023631294167,4.324581495911875
60,69,162.2181808345522,1.2380501798394514
60,70,286.05756151784954,4.26831924818081
60,71,158.96251123299953,1.2213949785529588
60,72,287.1114769317792,4.40748367405682
60,73,155.33661364531508,1.2147495472995218
60,74,287.1548039019035,4.476782701718814
60,75,157.8967074278189,1.22693224592091
60,76,286.66828080280175,4.36419012723387
60,77,157.4667434368639,1.2202013504936475
60,78,285.8282268904368,4.393636506934698
60,79,159.19308147871925,1.2274440079244937
60,80,286.27318723370263,4.388559462208466
60,81,158.84042133145704,1.227221173873571
60,82,286.3604660903984,4.3888097291954296
60,83,158.17596775890706,1.2236282034208756
60,84,285.616931416891,4.337031229621426
60,85,161.60646248522607,1.2362604351068411
60,86,285.6947842662339,4.281432464909912
60,87,159.08348451860365,1.2236068011304664
60,88,285.1021103005696,4.298482354576065
60,89,161.6951957509882,1.2355158318500392
60,90,285.810666860365,4.29243520444195
60,91,160.32643897662274,1.229668800948666
60,92,286.4570546346331,4.378373790053176
60,93,156.96837863973997,1.2197454561010965
60,94,286.29269286030467,4.361576906922835
60,95,159.24960936083517,1.2281685395415454
60,96,286.91310329780026,4.409467419749184
60,97,156.2965526390035,1.2204200301018504
60,98,286.5311932532968,4.4168014066432555
60,99,157.51463414118552,1.2229348439583414
60,100,286.93683900503675,4.392047442750429
60,101,155.82266974464437,1.212697313333176
60,102,286.2571453637938,4.404257610581549
60,103,161.0002981060752,1.2377364084445117
60,104,285.71425892568004,4.292316825300389
60,105,158.76614748819338,1.224057978380059
60,106,285.5389662029156,4.359513840131795
60,107,159.52725305626518,1.2279211616587737
60,108,285.65206859932005,4.327999112919242
60,109,159.59474042158035,1.2274808975548661
60,110,285.95471502011424,4.395254621523837
60,111,159.876786264962,1.2329276598099506
60,112,286.501608711078,4.39338293451159
60,113,156.93117363462807,1.2186938805245264
60,114,285.917657992366,4.388473487008701
60,115,159.3583090670727,1.228867866370389
60,116,286.4366965362715,4.389803946147474
60,117,158.07962491285434,1.2260194466184917
60,118,286.80310830137023,4.370765615160531
60,119,157.37650276345812,1.221220530541897
60,120,285.89846146695345,4.357534960989765
60,121,159.51249770362483,1.2258531437675753
60,122,286.0771962934523,4.311600027831962
60,123,157.72932861589652,1.2188490967751169
60,124,286.0297205372408,4.417860899131476
60,125,158.52782145488163,1.2247251474000662
60,126,287.41596352779743,4.404914625731231
60,127,155.95750074179523,1.221410215131856
60,128,287.24773906987684,4.41954051486343
60,129,155.0663229799975,1.2146690604999257
60,130,287.5888697854534,4.476543721973578
60,131,155.3771959215519,1.2180244993342135
60,132,286.817463274936,4.428208187168554
60,133,158.1948559357843,1.2277938835846618
60,134,286.9954878200224,4.453647141613915
60,135,154.60359515405435,1.210194698024348
60,136,287.2560188348871,4.481800522540615
60,137,156.35007551887975,1.2222412281275135
60,138,286.8533425382484,4.460103523922468
60,139,158.4901275760276,1.2273539124341508
60,140,285.89668882254773,4.3490900427995784
60,141,159.75589047389803,1.2269292971378674
60,142,285.77212536542356,4.340861129656831
60,143,159.84800380784145,1.228257115526949
60,144,287.1600374162226,4.3745999625404846
60,145,154.9919984568187,1.211898082885406
60,146,287.5519668967754,4.46075992853556
60,147,153.12611167228897,1.2097493981153877
60,148,286.45203567487624,4.446229717010815
60,149,158.9239174598988,1.2282141101862845
60,150,286.1162645294098,4.335865682330854
60,151,158.80014644433686,1.2225047293015185
60,152,286.39471323582256,4.40280044149184
60,153,157.2089232418366,1.2203249118656896
60,154,286.5128281056823,4.417145032565407
60,155,157.4867619394936,1.2211691331185117
60,156,286.7597753264854,4.353871246472775
60,157,156.7386553978722,1.2138788223740178
60,158,286.47909786127275,4.366914295762408
60,159,158.16580420191895,1.2200383922639817
60,160,285.9692330477192,4.336912126334778
60,161,159.51016707305826,1.2266945193540566
60,162,285.99163575014245,4.325493478003197
60,163,160.7241903911854,1.2331992658125952
60,164,285.7685780212123,4.328087988010252
60,165,159.46551260006527,1.2262102798873626
60,166,286.57998812914593,4.399623507940935
60,167,156.59619267191738,1.2175195997161488
60,168,287.16528522798035,4.457166728165059
60,169,155.95629498643393,1.219404913341139
60,170,287.0464388690307,4.359882499447977
60,171,157.28854602755746,1.2200224519362939
60,172,285.77586168423295,4.370454796982903
60,173,159.7853406387294,1.2287918372210362
60,174,285.7836346411059,4.310249935909691
60,175,157.89123757585912,1.2155678332648834
60,176,287.18954485017457,4.445122569403658
60,177,157.5416945080069,1.226172334733513
60,178,287.23081837386417,4.402094087524312
60,179,156.3008640493499,1.2179034252688574
60,180,286.22851297118905,4.355489257578701
60,181,159.14042397496814,1.2271113975827357
60,182,285.9685228320086,4.270552246201282
60,183,160.63819755087752,1.2296152764716832
60,184,286.08802706836286,4.33006067252784
60,185,158.35521753043577,1.222985922278077
60,186,286.6739889663295,4.3747233842634605
60,187,156.51894223398267,1.2171443814721252
60,188,287.6759469828685,4.499033172607565
60,189,155.39538262047427,1.2209093342135553
60,190,287.5993490310648,4.442459253541343
60,191,155.46847806422738,1.2177557651471895
60,192,286.1937724905292,4.379000654820186
60,193,157.99473669632425,1.219501794977702
60,194,286.79568148045655,4.377428049239624
60,195,156.6863250929382,1.2176379848508134
60,196,286.30169582762755,4.370061351365402
60,197,159.33952598258475,1.2281172004263678
60,198,285.63495999492443,4.28492141609905
60,199,160.62822285589937,1.2303165040089348
