t_ms,ecg_mV
220.250,-0.006103
220.300,-0.006106
220.350,-0.006109
220.400,-0.006112
220.450,-0.006115
220.500,-0.006118
220.550,-0.006121
220.600,-0.006124
220.650,-0.006127
220.700,-0.006130
220.750,-0.006133
220.800,-0.006136
220.850,-0.006139
220.900,-0.006143
220.950,-0.006146
221.000,-0.006149
221.050,-0.006152
221.100,-0.006155
221.150,-0.006158
221.200,-0.006161
221.250,-0.006164
221.300,-0.006167
221.350,-0.006170
221.400,-0.006173
221.450,-0.006176
221.500,-0.006179
221.550,-0.006182
221.600,-0.006185
221.650,-0.006188
221.700,-0.006191
221.750,-0.006194
221.800,-0.006197
221.850,-0.006200
221.900,-0.006203
221.950,-0.006206
222.000,-0.006209
222.050,-0.006212
222.100,-0.006215
222.150,-0.006218
222.200,-0.006221
222.250,-0.006224
222.300,-0.006227
222.350,-0.006230
222.400,-0.006233
222.450,-0.006236
222.500,-0.006239
222.550,-0.006242
222.600,-0.006245
222.650,-0.006248
222.700,-0.006251
222.750,-0.006254
222.800,-0.006257
222.850,-0.006260
222.900,-0.006263
222.950,-0.006266
223.000,-0.006269
223.050,-0.006272
223.100,-0.006275
223.150,-0.006278
223.200,-0.006281
223.250,-0.006284
223.300,-0.006286
223.350,-0.006289
223.400,-0.006292
223.450,-0.006295
223.500,-0.006298
223.550,-0.006301
223.600,-0.006304
223.650,-0.006307
223.700,-0.006310
223.750,-0.006313
223.800,-0.006316
223.850,-0.006319
223.900,-0.006322
223.950,-0.006325
224.000,-0.006328
224.050,-0.006331
224.100,-0.006334
224.150,-0.006337
224.200,-0.006339
224.250,-0.006342
224.300,-0.006345
224.350,-0.006348
224.400,-0.006351
224.450,-0.006354
224.500,-0.006357
224.550,-0.006360
224.600,-0.006363
224.650,-0.006366
224.700,-0.006369
224.750,-0.006371
224.800,-0.006374
224.850,-0.006377
224.900,-0.006380
224.950,-0.006383
225.000,-0.006386
225.050,-0.006389
225.100,-0.006392
225.150,-0.006395
225.200,-0.006398
225.250,-0.006400
225.300,-0.006403
225.350,-0.006406
225.400,-0.006409
225.450,-0.006412
225.500,-0.006415
225.550,-0.006418
225.600,-0.006421
225.650,-0.006424
225.700,-0.006426
225.750,-0.006429
225.800,-0.006432
225.850,-0.006435
225.900,-0.006438
225.950,-0.006441
226.000,-0.006444
226.050,-0.006447
226.100,-0.006450
226.150,-0.006453
226.200,-0.006455
226.250,-0.006458
226.300,-0.006461
226.350,-0.006464
226.400,-0.006467
226.450,-0.006470
226.500,-0.006473
226.550,-0.006476
226.600,-0.006479
226.650,-0.006482
226.700,-0.006485
226.750,-0.006487
226.800,-0.006490
226.850,-0.006493
226.900,-0.006496
226.950,-0.006499
227.000,-0.006502
227.050,-0.006505
227.100,-0.006508
227.150,-0.006511
227.200,-0.006514
227.250,-0.006517
227.300,-0.006519
227.350,-0.006522
227.400,-0.006525
227.450,-0.006528
227.500,-0.006531
227.550,-0.006534
227.600,-0.006537
227.650,-0.006540
227.700,-0.006543
227.750,-0.006546
227.800,-0.006548
227.850,-0.006551
227.900,-0.006554
227.950,-0.006557
228.000,-0.006560
228.050,-0.006563
228.100,-0.006566
228.150,-0.006569
228.200,-0.006572
228.250,-0.006575
228.300,-0.006578
228.350,-0.006581
228.400,-0.006583
228.450,-0.006586
228.500,-0.006589
228.550,-0.006592
228.600,-0.006595
228.650,-0.006598
228.700,-0.006601
228.750,-0.006604
228.800,-0.006607
228.850,-0.006610
228.900,-0.006613
228.950,-0.006616
229.000,-0.006619
229.050,-0.006622
229.100,-0.006625
229.150,-0.006627
229.200,-0.006630
229.250,-0.006633
229.300,-0.006636
229.350,-0.006639
229.400,-0.006642
229.450,-0.006645
229.500,-0.006648
229.550,-0.006651
229.600,-0.006654
229.650,-0.006657
229.700,-0.006660
229.750,-0.006663
229.800,-0.006666
229.850,-0.006669
229.900,-0.006672
229.950,-0.006674
230.000,-0.006677
230.050,-0.006680
230.100,-0.006683
230.150,-0.006686
230.200,-0.006689
230.250,-0.006692
230.300,-0.006695
230.350,-0.006698
230.400,-0.006701
230.450,-0.006704
230.500,-0.006707
230.550,-0.006710
230.600,-0.006713
230.650,-0.006716
230.700,-0.006719
230.750,-0.006722
230.800,-0.006725
230.850,-0.006728
230.900,-0.006731
230.950,-0.006734
231.000,-0.006737
231.050,-0.006740
231.100,-0.006743
231.150,-0.006746
231.200,-0.006749
231.250,-0.006752
231.300,-0.006755
231.350,-0.006758
231.400,-0.006761
231.450,-0.006764
231.500,-0.006767
231.550,-0.006770
231.600,-0.006773
231.650,-0.006776
231.700,-0.006779
231.750,-0.006782
231.800,-0.006785
231.850,-0.006788
231.900,-0.006791
231.950,-0.006794
232.000,-0.006797
232.050,-0.006800
232.100,-0.006803
232.150,-0.006806
232.200,-0.006809
232.250,-0.006812
232.300,-0.006815
232.350,-0.006818
232.400,-0.006821
232.450,-0.006824
232.500,-0.006827
232.550,-0.006830
232.600,-0.006833
232.650,-0.006836
232.700,-0.006839
232.750,-0.006842
232.800,-0.006845
232.850,-0.006848
232.900,-0.006851
232.950,-0.006854
233.000,-0.006857
233.050,-0.006860
233.100,-0.006863
233.150,-0.006866
233.200,-0.006869
233.250,-0.006872
233.300,-0.006875
233.350,-0.006879
233.400,-0.006882
233.450,-0.006885
233.500,-0.006888
233.550,-0.006891
233.600,-0.006894
233.650,-0.006897
233.700,-0.006900
233.750,-0.006903
233.800,-0.006906
233.850,-0.006909
233.900,-0.006912
233.950,-0.006915
234.000,-0.006918
234.050,-0.006921
234.100,-0.006925
234.150,-0.006928
234.200,-0.006931
234.250,-0.006934
234.300,-0.006937
234.350,-0.006940
234.400,-0.006943
234.450,-0.006946
234.500,-0.006949
234.550,-0.006952
234.600,-0.006956
234.650,-0.006959
234.700,-0.006962
234.750,-0.006965
234.800,-0.006968
234.850,-0.006971
234.900,-0.006974
234.950,-0.006977
235.000,-0.006981
235.050,-0.006984
235.100,-0.006987
235.150,-0.006990
235.200,-0.006993
235.250,-0.006996
235.300,-0.006999
235.350,-0.007003
235.400,-0.007006
235.450,-0.007009
235.500,-0.007012
235.550,-0.007015
235.600,-0.007018
235.650,-0.007021
235.700,-0.007025
235.750,-0.007028
235.800,-0.007031
235.850,-0.007034
235.900,-0.007037
235.950,-0.007040
236.000,-0.007043
236.050,-0.007047
236.100,-0.007050
236.150,-0.007053
236.200,-0.007056
236.250,-0.007059
236.300,-0.007062
236.350,-0.007066
236.400,-0.007069
236.450,-0.007072
236.500,-0.007075
236.550,-0.007078
236.600,-0.007081
236.650,-0.007085
236.700,-0.007088
236.750,-0.007091
236.800,-0.007094
236.850,-0.007097
236.900,-0.007100
236.950,-0.007104
237.000,-0.007107
237.050,-0.007110
237.100,-0.007113
237.150,-0.007116
237.200,-0.007120
237.250,-0.007123
237.300,-0.007126
237.350,-0.007129
237.400,-0.007132
237.450,-0.007136
237.500,-0.007139
237.550,-0.007142
237.600,-0.007145
237.650,-0.007149
237.700,-0.007152
237.750,-0.007155
237.800,-0.007158
237.850,-0.007161
237.900,-0.007165
237.950,-0.007168
238.000,-0.007171
238.050,-0.007174
238.100,-0.007177
238.150,-0.007181
238.200,-0.007184
238.250,-0.007187
238.300,-0.007190
238.350,-0.007194
238.400,-0.007197
238.450,-0.007200
238.500,-0.007203
238.550,-0.007207
238.600,-0.007210
238.650,-0.007213
238.700,-0.007216
238.750,-0.007220
238.800,-0.007223
238.850,-0.007226
238.900,-0.007229
238.950,-0.007233
239.000,-0.007236
239.050,-0.007239
239.100,-0.007243
239.150,-0.007246
239.200,-0.007249
239.250,-0.007252
239.300,-0.007256
239.350,-0.007259
239.400,-0.007262
239.450,-0.007266
239.500,-0.007269
239.550,-0.007272
239.600,-0.007276
239.650,-0.007279
239.700,-0.007282
239.750,-0.007286
239.800,-0.007289
239.850,-0.007292
239.900,-0.007296
239.950,-0.007299
240.000,-0.007302
240.050,-0.007305
240.100,-0.007309
240.150,-0.007312
240.200,-0.007316
240.250,-0.007319
240.300,-0.007322
240.350,-0.007326
240.400,-0.007329
240.450,-0.007332
240.500,-0.007336
240.550,-0.007339
240.600,-0.007342
240.650,-0.007346
240.700,-0.007349
240.750,-0.007352
240.800,-0.007356
240.850,-0.007359
240.900,-0.007363
240.950,-0.007366
241.000,-0.007369
241.050,-0.007373
241.100,-0.007376
241.150,-0.007380
241.200,-0.007383
241.250,-0.007386
241.300,-0.007390
241.350,-0.007393
241.400,-0.007397
241.450,-0.007400
241.500,-0.007403
241.550,-0.007407
241.600,-0.007410
241.650,-0.007414
241.700,-0.007417
241.750,-0.007420
241.800,-0.007424
241.850,-0.007427
241.900,-0.007431
241.950,-0.007434
242.000,-0.007438
242.050,-0.007441
242.100,-0.007444
242.150,-0.007448
242.200,-0.007451
242.250,-0.007455
242.300,-0.007458
242.350,-0.007462
242.400,-0.007465
242.450,-0.007469
242.500,-0.007472
242.550,-0.007476
242.600,-0.007479
242.650,-0.007482
242.700,-0.007486
242.750,-0.007489
242.800,-0.007493
242.850,-0.007496
242.900,-0.007500
242.950,-0.007503
243.000,-0.007507
243.050,-0.007510
243.100,-0.007514
243.150,-0.007517
243.200,-0.007521
243.250,-0.007524
243.300,-0.007528
243.350,-0.007531
243.400,-0.007535
243.450,-0.007538
243.500,-0.007542
243.550,-0.007545
243.600,-0.007549
243.650,-0.007552
243.700,-0.007556
243.750,-0.007559
243.800,-0.007563
243.850,-0.007566
243.900,-0.007570
243.950,-0.007574
244.000,-0.007577
244.050,-0.007581
244.100,-0.007584
244.150,-0.007588
244.200,-0.007591
244.250,-0.007595
244.300,-0.007598
244.350,-0.007602
244.400,-0.007606
244.450,-0.007609
244.500,-0.007613
244.550,-0.007616
244.600,-0.007620
244.650,-0.007624
244.700,-0.007627
244.750,-0.007631
244.800,-0.007634
244.850,-0.007638
244.900,-0.007642
244.950,-0.007645
245.000,-0.007649
245.050,-0.007653
245.100,-0.007656
245.150,-0.007660
245.200,-0.007663
245.250,-0.007667
245.300,-0.007671
245.350,-0.007674
245.400,-0.007678
245.450,-0.007682
245.500,-0.007685
245.550,-0.007689
245.600,-0.007693
245.650,-0.007696
245.700,-0.007700
245.750,-0.007704
245.800,-0.007707
245.850,-0.007711
245.900,-0.007715
245.950,-0.007719
246.000,-0.007722
246.050,-0.007726
246.100,-0.007730
246.150,-0.007733
246.200,-0.007737
246.250,-0.007741
246.300,-0.007745
246.350,-0.007748
246.400,-0.007752
246.450,-0.007756
246.500,-0.007759
246.550,-0.007763
246.600,-0.007767
246.650,-0.007771
246.700,-0.007774
246.750,-0.007778
246.800,-0.007782
246.850,-0.007786
246.900,-0.007789
246.950,-0.007793
247.000,-0.007797
247.050,-0.007801
247.100,-0.007804
247.150,-0.007808
247.200,-0.007812
247.250,-0.007816
247.300,-0.007820
247.350,-0.007823
247.400,-0.007827
247.450,-0.007831
247.500,-0.007835
247.550,-0.007838
247.600,-0.007842
247.650,-0.007846
247.700,-0.007850
247.750,-0.007854
247.800,-0.007858
247.850,-0.007861
247.900,-0.007865
247.950,-0.007869
248.000,-0.007873
248.050,-0.007877
248.100,-0.007880
248.150,-0.007884
248.200,-0.007888
248.250,-0.007892
248.300,-0.007896
248.350,-0.007900
248.400,-0.007904
248.450,-0.007907
248.500,-0.007911
248.550,-0.007915
248.600,-0.007919
248.650,-0.007923
248.700,-0.007927
248.750,-0.007931
248.800,-0.007935
248.850,-0.007938
248.900,-0.007942
248.950,-0.007946
249.000,-0.007950
249.050,-0.007954
249.100,-0.007958
249.150,-0.007962
249.200,-0.007966
249.250,-0.007970
249.300,-0.007974
249.350,-0.007978
249.400,-0.007981
249.450,-0.007985
249.500,-0.007989
249.550,-0.007993
249.600,-0.007997
249.650,-0.008001
249.700,-0.008005
249.750,-0.008009
249.800,-0.008013
249.850,-0.008017
249.900,-0.008021
249.950,-0.008025
250.000,-0.008029
250.050,-0.008033
250.100,-0.008037
250.150,-0.008041
250.200,-0.008045
250.250,-0.008049
250.300,-0.008053
250.350,-0.008057
250.400,-0.008061
250.450,-0.008065
250.500,-0.008069
250.550,-0.008073
250.600,-0.008077
250.650,-0.008081
250.700,-0.008085
250.750,-0.008089
250.800,-0.008093
250.850,-0.008097
250.900,-0.008101
250.950,-0.008105
251.000,-0.008109
251.050,-0.008113
251.100,-0.008117
251.150,-0.008121
251.200,-0.008125
251.250,-0.008129
251.300,-0.008133
251.350,-0.008137
251.400,-0.008141
251.450,-0.008145
251.500,-0.008149
251.550,-0.008154
251.600,-0.008158
251.650,-0.008162
251.700,-0.008166
251.750,-0.008170
251.800,-0.008174
251.850,-0.008178
251.900,-0.008182
251.950,-0.008186
252.000,-0.008190
252.050,-0.008194
252.100,-0.008199
252.150,-0.008203
252.200,-0.008207
252.250,-0.008211
252.300,-0.008215
252.350,-0.008219
252.400,-0.008223
252.450,-0.008228
252.500,-0.008232
252.550,-0.008236
252.600,-0.008240
252.650,-0.008244
252.700,-0.008248
252.750,-0.008253
252.800,-0.008257
252.850,-0.008261
252.900,-0.008265
252.950,-0.008269
253.000,-0.008273
253.050,-0.008278
253.100,-0.008282
253.150,-0.008286
253.200,-0.008290
253.250,-0.008294
253.300,-0.008299
253.350,-0.008303
253.400,-0.008307
253.450,-0.008311
253.500,-0.008316
253.550,-0.008320
253.600,-0.008324
253.650,-0.008328
253.700,-0.008332
253.750,-0.008337
253.800,-0.008341
253.850,-0.008345
253.900,-0.008350
253.950,-0.008354
254.000,-0.008358
254.050,-0.008362
254.100,-0.008367
254.150,-0.008371
254.200,-0.008375
254.250,-0.008379
254.300,-0.008384
254.350,-0.008388
254.400,-0.008392
254.450,-0.008397
254.500,-0.008401
254.550,-0.008405
254.600,-0.008410
254.650,-0.008414
254.700,-0.008418
254.750,-0.008422
254.800,-0.008427
254.850,-0.008431
254.900,-0.008435
254.950,-0.008440
255.000,-0.008444
255.050,-0.008448
255.100,-0.008453
255.150,-0.008457
255.200,-0.008462
255.250,-0.008466
255.300,-0.008470
255.350,-0.008475
255.400,-0.008479
255.450,-0.008483
255.500,-0.008488
255.550,-0.008492
255.600,-0.008497
255.650,-0.008501
255.700,-0.008505
255.750,-0.008510
255.800,-0.008514
255.850,-0.008519
255.900,-0.008523
255.950,-0.008527
256.000,-0.008532
256.050,-0.008536
256.100,-0.008541
256.150,-0.008545
256.200,-0.008550
256.250,-0.008554
256.300,-0.008558
256.350,-0.008563
256.400,-0.008567
256.450,-0.008572
256.500,-0.008576
256.550,-0.008581
256.600,-0.008585
256.650,-0.008590
256.700,-0.008594
256.750,-0.008599
256.800,-0.008603
256.850,-0.008608
256.900,-0.008612
256.950,-0.008617
257.000,-0.008621
257.050,-0.008626
257.100,-0.008630
257.150,-0.008635
257.200,-0.008639
257.250,-0.008644
257.300,-0.008648
257.350,-0.008653
257.400,-0.008658
257.450,-0.008662
257.500,-0.008667
257.550,-0.008671
257.600,-0.008676
257.650,-0.008680
257.700,-0.008685
257.750,-0.008690
257.800,-0.008694
257.850,-0.008699
257.900,-0.008703
257.950,-0.008708
258.000,-0.008712
258.050,-0.008717
258.100,-0.008722
258.150,-0.008726
258.200,-0.008731
258.250,-0.008736
258.300,-0.008740
258.350,-0.008745
258.400,-0.008749
258.450,-0.008754
258.500,-0.008759
258.550,-0.008763
258.600,-0.008768
258.650,-0.008773
258.700,-0.008777
258.750,-0.008782
258.800,-0.008787
258.850,-0.008791
258.900,-0.008796
258.950,-0.008801
259.000,-0.008805
259.050,-0.008810
259.100,-0.008815
259.150,-0.008819
259.200,-0.008824
259.250,-0.008829
259.300,-0.008833
259.350,-0.008838
259.400,-0.008843
259.450,-0.008848
259.500,-0.008852
259.550,-0.008857
259.600,-0.008862
259.650,-0.008866
259.700,-0.008871
259.750,-0.008876
259.800,-0.008881
259.850,-0.008885
259.900,-0.008890
259.950,-0.008895
260.000,-0.008900
260.050,-0.008905
260.100,-0.008909
260.150,-0.008914
260.200,-0.008919
260.250,-0.008924
260.300,-0.008928
260.350,-0.008933
260.400,-0.008938
260.450,-0.008943
260.500,-0.008948
260.550,-0.008952
260.600,-0.008957
260.650,-0.008962
260.700,-0.008967
260.750,-0.008972
260.800,-0.008976
260.850,-0.008981
260.900,-0.008986
260.950,-0.008991
261.000,-0.008996
261.050,-0.009001
261.100,-0.009005
261.150,-0.009010
261.200,-0.009015
261.250,-0.009020
261.300,-0.009025
261.350,-0.009030
261.400,-0.009035
261.450,-0.009040
261.500,-0.009044
261.550,-0.009049
261.600,-0.009054
261.650,-0.009059
261.700,-0.009064
261.750,-0.009069
261.800,-0.009074
261.850,-0.009079
261.900,-0.009084
261.950,-0.009089
262.000,-0.009093
262.050,-0.009098
262.100,-0.009103
262.150,-0.009108
262.200,-0.009113
262.250,-0.009118
262.300,-0.009123
262.350,-0.009128
262.400,-0.009133
262.450,-0.009138
262.500,-0.009143
262.550,-0.009148
262.600,-0.009153
262.650,-0.009158
262.700,-0.009163
262.750,-0.009168
262.800,-0.009173
262.850,-0.009178
262.900,-0.009183
262.950,-0.009188
263.000,-0.009193
263.050,-0.009198
263.100,-0.009203
263.150,-0.009208
263.200,-0.009213
263.250,-0.009218
263.300,-0.009223
263.350,-0.009228
263.400,-0.009233
263.450,-0.009238
263.500,-0.009243
263.550,-0.009248
263.600,-0.009254
263.650,-0.009259
263.700,-0.009264
263.750,-0.009269
263.800,-0.009274
263.850,-0.009279
263.900,-0.009284
263.950,-0.009289
264.000,-0.009294
264.050,-0.009299
264.100,-0.009304
264.150,-0.009310
264.200,-0.009315
264.250,-0.009320
264.300,-0.009325
264.350,-0.009330
264.400,-0.009335
264.450,-0.009340
264.500,-0.009345
264.550,-0.009351
264.600,-0.009356
264.650,-0.009361
264.700,-0.009366
264.750,-0.009371
264.800,-0.009376
264.850,-0.009382
264.900,-0.009387
264.950,-0.009392
265.000,-0.009397
265.050,-0.009402
265.100,-0.009408
265.150,-0.009413
265.200,-0.009418
265.250,-0.009423
265.300,-0.009428
265.350,-0.009434
265.400,-0.009439
265.450,-0.009444
265.500,-0.009449
265.550,-0.009455
265.600,-0.009460
265.650,-0.009465
265.700,-0.009470
265.750,-0.009475
265.800,-0.009481
265.850,-0.009486
265.900,-0.009491
265.950,-0.009497
266.000,-0.009502
266.050,-0.009507
266.100,-0.009512
266.150,-0.009518
266.200,-0.009523
266.250,-0.009528
266.300,-0.009534
266.350,-0.009539
266.400,-0.009544
266.450,-0.009550
266.500,-0.009555
266.550,-0.009560
266.600,-0.009566
266.650,-0.009571
266.700,-0.009576
266.750,-0.009582
266.800,-0.009587
266.850,-0.009592
266.900,-0.009598
266.950,-0.009603
267.000,-0.009609
267.050,-0.009614
267.100,-0.009619
267.150,-0.009625
267.200,-0.009630
267.250,-0.009636
267.300,-0.009641
267.350,-0.009646
267.400,-0.009652
267.450,-0.009657
267.500,-0.009663
267.550,-0.009668
267.600,-0.009673
267.650,-0.009679
267.700,-0.009684
267.750,-0.009690
267.800,-0.009695
267.850,-0.009701
267.900,-0.009706
267.950,-0.009712
268.000,-0.009717
268.050,-0.009723
268.100,-0.009728
268.150,-0.009733
268.200,-0.009739
268.250,-0.009744
268.300,-0.009750
268.350,-0.009755
268.400,-0.009761
268.450,-0.009766
268.500,-0.009772
268.550,-0.009777
268.600,-0.009783
268.650,-0.009789
268.700,-0.009794
268.750,-0.009800
268.800,-0.009805
268.850,-0.009811
268.900,-0.009816
268.950,-0.009822
269.000,-0.009827
269.050,-0.009833
269.100,-0.009839
269.150,-0.009844
269.200,-0.009850
269.250,-0.009855
269.300,-0.009861
269.350,-0.009866
269.400,-0.009872
269.450,-0.009878
269.500,-0.009883
269.550,-0.009889
269.600,-0.009894
269.650,-0.009900
269.700,-0.009906
269.750,-0.009911
269.800,-0.009917
269.850,-0.009923
269.900,-0.009928
269.950,-0.009934
270.000,-0.009940
270.050,-0.009945
270.100,-0.009951
270.150,-0.009957
270.200,-0.009962
270.250,-0.009968
270.300,-0.009974
270.350,-0.009979
270.400,-0.009985
270.450,-0.009991
270.500,-0.009996
270.550,-0.010002
270.600,-0.010008
270.650,-0.010014
270.700,-0.010019
270.750,-0.010025
270.800,-0.010031
270.850,-0.010036
270.900,-0.010042
270.950,-0.010048
271.000,-0.010054
271.050,-0.010059
271.100,-0.010065
271.150,-0.010071
271.200,-0.010077
271.250,-0.010082
271.300,-0.010088
271.350,-0.010094
271.400,-0.010100
271.450,-0.010106
271.500,-0.010111
271.550,-0.010117
271.600,-0.010123
271.650,-0.010129
271.700,-0.010135
271.750,-0.010140
271.800,-0.010146
271.850,-0.010152
271.900,-0.010158
271.950,-0.010164
272.000,-0.010170
272.050,-0.010175
272.100,-0.010181
272.150,-0.010187
272.200,-0.010193
272.250,-0.010199
272.300,-0.010205
272.350,-0.010210
272.400,-0.010216
272.450,-0.010222
272.500,-0.010228
272.550,-0.010234
272.600,-0.010240
272.650,-0.010246
272.700,-0.010252
272.750,-0.010258
272.800,-0.010264
272.850,-0.010269
272.900,-0.010275
272.950,-0.010281
273.000,-0.010287
273.050,-0.010293
273.100,-0.010299
273.150,-0.010305
273.200,-0.010311
273.250,-0.010317
273.300,-0.010323
273.350,-0.010329
273.400,-0.010335
273.450,-0.010341
273.500,-0.010347
273.550,-0.010353
273.600,-0.010359
273.650,-0.010365
273.700,-0.010371
273.750,-0.010377
273.800,-0.010383
273.850,-0.010389
273.900,-0.010395
273.950,-0.010401
274.000,-0.010407
274.050,-0.010413
274.100,-0.010419
274.150,-0.010425
274.200,-0.010431
274.250,-0.010437
274.300,-0.010443
274.350,-0.010449
274.400,-0.010455
274.450,-0.010461
274.500,-0.010467
274.550,-0.010473
274.600,-0.010480
274.650,-0.010486
274.700,-0.010492
274.750,-0.010498
274.800,-0.010504
274.850,-0.010510
274.900,-0.010516
274.950,-0.010522
275.000,-0.010528
275.050,-0.010534
275.100,-0.010541
275.150,-0.010547
275.200,-0.010553
275.250,-0.010559
275.300,-0.010565
275.350,-0.010571
275.400,-0.010577
275.450,-0.010584
275.500,-0.010590
275.550,-0.010596
275.600,-0.010602
275.650,-0.010608
275.700,-0.010614
275.750,-0.010621
275.800,-0.010627
275.850,-0.010633
275.900,-0.010639
275.950,-0.010645
276.000,-0.010652
276.050,-0.010658
276.100,-0.010664
276.150,-0.010670
276.200,-0.010676
276.250,-0.010683
276.300,-0.010689
276.350,-0.010695
276.400,-0.010701
276.450,-0.010708
276.500,-0.010714
276.550,-0.010720
276.600,-0.010726
276.650,-0.010733
276.700,-0.010739
276.750,-0.010745
276.800,-0.010751
276.850,-0.010758
276.900,-0.010764
276.950,-0.010770
277.000,-0.010776
277.050,-0.010783
277.100,-0.010789
277.150,-0.010795
277.200,-0.010802
277.250,-0.010808
277.300,-0.010814
277.350,-0.010821
277.400,-0.010827
277.450,-0.010833
277.500,-0.010840
277.550,-0.010846
277.600,-0.010852
277.650,-0.010859
277.700,-0.010865
277.750,-0.010871
277.800,-0.010878
277.850,-0.010884
277.900,-0.010890
277.950,-0.010897
278.000,-0.010903
278.050,-0.010910
278.100,-0.010916
278.150,-0.010922
278.200,-0.010929
278.250,-0.010935
278.300,-0.010942
278.350,-0.010948
278.400,-0.010954
278.450,-0.010961
278.500,-0.010967
278.550,-0.010974
278.600,-0.010980
278.650,-0.010986
278.700,-0.010993
278.750,-0.010999
278.800,-0.011006
278.850,-0.011012
278.900,-0.011019
278.950,-0.011025
279.000,-0.011032
279.050,-0.011038
279.100,-0.011045
279.150,-0.011051
279.200,-0.011058
279.250,-0.011064
279.300,-0.011070
279.350,-0.011077
279.400,-0.011083
279.450,-0.011090
279.500,-0.011096
279.550,-0.011103
279.600,-0.011109
279.650,-0.011116
279.700,-0.011123
279.750,-0.011129
279.800,-0.011136
279.850,-0.011142
279.900,-0.011149
279.950,-0.011155
280.000,-0.011162
280.050,-0.011168
280.100,-0.011175
280.150,-0.011181
280.200,-0.011188
280.250,-0.011194
280.300,-0.011201
280.350,-0.011208
280.400,-0.011214
280.450,-0.011221
280.500,-0.011227
280.550,-0.011234
280.600,-0.011240
280.650,-0.011247
280.700,-0.011254
280.750,-0.011260
280.800,-0.011267
280.850,-0.011273
280.900,-0.011280
280.950,-0.011287
281.000,-0.011293
281.050,-0.011300
281.100,-0.011306
281.150,-0.011313
281.200,-0.011320
281.250,-0.011326
281.300,-0.011333
281.350,-0.011340
281.400,-0.011346
281.450,-0.011353
281.500,-0.011359
281.550,-0.011366
281.600,-0.011373
281.650,-0.011379
281.700,-0.011386
281.750,-0.011393
281.800,-0.011399
281.850,-0.011406
281.900,-0.011413
281.950,-0.011419
282.000,-0.011426
282.050,-0.011433
282.100,-0.011440
282.150,-0.011446
282.200,-0.011453
282.250,-0.011460
282.300,-0.011466
282.350,-0.011473
282.400,-0.011480
282.450,-0.011486
282.500,-0.011493
282.550,-0.011500
282.600,-0.011507
282.650,-0.011513
282.700,-0.011520
282.750,-0.011527
282.800,-0.011533
282.850,-0.011540
282.900,-0.011547
282.950,-0.011554
283.000,-0.011560
283.050,-0.011567
283.100,-0.011574
283.150,-0.011581
283.200,-0.011587
283.250,-0.011594
283.300,-0.011601
283.350,-0.011608
283.400,-0.011614
283.450,-0.011621
283.500,-0.011628
283.550,-0.011635
283.600,-0.011641
283.650,-0.011648
283.700,-0.011655
283.750,-0.011662
283.800,-0.011669
283.850,-0.011675
283.900,-0.011682
283.950,-0.011689
284.000,-0.011696
284.050,-0.011703
284.100,-0.011709
284.150,-0.011716
284.200,-0.011723
284.250,-0.011730
284.300,-0.011737
284.350,-0.011744
284.400,-0.011750
284.450,-0.011757
284.500,-0.011764
284.550,-0.011771
284.600,-0.011778
284.650,-0.011785
284.700,-0.011792
284.750,-0.011798
284.800,-0.011805
284.850,-0.011812
284.900,-0.011819
284.950,-0.011826
285.000,-0.011833
285.050,-0.011840
285.100,-0.011847
285.150,-0.011853
285.200,-0.011860
285.250,-0.011867
285.300,-0.011874
285.350,-0.011881
285.400,-0.011888
285.450,-0.011895
285.500,-0.011902
285.550,-0.011909
285.600,-0.011915
285.650,-0.011922
285.700,-0.011929
285.750,-0.011936
285.800,-0.011943
285.850,-0.011950
285.900,-0.011957
285.950,-0.011964
286.000,-0.011971
286.050,-0.011978
286.100,-0.011985
286.150,-0.011992
286.200,-0.011998
286.250,-0.012005
286.300,-0.012012
286.350,-0.012019
286.400,-0.012026
286.450,-0.012033
286.500,-0.012040
286.550,-0.012047
286.600,-0.012054
286.650,-0.012061
286.700,-0.012068
286.750,-0.012075
286.800,-0.012082
286.850,-0.012089
286.900,-0.012096
286.950,-0.012103
287.000,-0.012110
287.050,-0.012116
287.100,-0.012123
287.150,-0.012130
287.200,-0.012137
287.250,-0.012144
287.300,-0.012151
287.350,-0.012158
287.400,-0.012165
287.450,-0.012172
287.500,-0.012179
287.550,-0.012186
287.600,-0.012193
287.650,-0.012200
287.700,-0.012207
287.750,-0.012214
287.800,-0.012221
287.850,-0.012228
287.900,-0.012235
287.950,-0.012242
288.000,-0.012249
288.050,-0.012256
288.100,-0.012263
288.150,-0.012270
288.200,-0.012277
288.250,-0.012284
288.300,-0.012291
288.350,-0.012298
288.400,-0.012305
288.450,-0.012312
288.500,-0.012319
288.550,-0.012326
288.600,-0.012333
288.650,-0.012340
288.700,-0.012347
288.750,-0.012354
288.800,-0.012361
288.850,-0.012368
288.900,-0.012375
288.950,-0.012382
289.000,-0.012389
289.050,-0.012396
289.100,-0.012403
289.150,-0.012410
289.200,-0.012417
289.250,-0.012424
289.300,-0.012431
289.350,-0.012438
289.400,-0.012445
289.450,-0.012452
289.500,-0.012459
289.550,-0.012466
289.600,-0.012473
289.650,-0.012480
289.700,-0.012487
289.750,-0.012494
289.800,-0.012501
289.850,-0.012508
289.900,-0.012515
289.950,-0.012522
290.000,-0.012529
290.050,-0.012536
290.100,-0.012543
